name,sold_date,price,seller_country,seller_name,product_condition
Konsola Sony PlayStation 4 Pro 1TB CUH-7115B z kontrolerem i przewodami,Sprzedane  9 gru 2024,"572,14 zł",z: Stany Zjednoczone,zxygaming (837) 98%,Używany
Konsola do gier Sony PlayStation 4 Slim 500GB czarna z kontrolerem i kablem,Sprzedane  9 gru 2024,"429,09 zł",z: Stany Zjednoczone,zxygaming (837) 98%,Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B) z kontrolerem i kablem,Sprzedane  9 gru 2024,"490,40 zł",z: Stany Zjednoczone,zxygaming (837) 98%,Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B) z kontrolerem i kablem,Sprzedane  9 gru 2024,"490,40 zł",z: Stany Zjednoczone,zxygaming (837) 98%,Używany
Konsola do gier Sony PlayStation 4 Slim 500GB czarna z kontrolerem i kablem,Sprzedane  9 gru 2024,"429,09 zł",z: Stany Zjednoczone,zxygaming (837) 98%,Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B) z kontrolerem i kablem,Sprzedane  9 gru 2024,"490,40 zł",z: Stany Zjednoczone,zxygaming (837) 98%,Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B) z kontrolerem i kablem,Sprzedane  9 gru 2024,"490,40 zł",z: Stany Zjednoczone,zxygaming (837) 98%,Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B) z kontrolerem i kablem,Sprzedane  9 gru 2024,"490,40 zł",z: Stany Zjednoczone,zxygaming (837) 98%,Używany
Alien Romulus Custom Made Steelbook Case tylko do filmu (bez płyty) Nowe,Sprzedane  9 gru 2024,"175,90 zł",z: Stany Zjednoczone,"gameracks (589) 99,3%",Fabrycznie nowy
Shop on eBay,N/A,N/A,N/A,N/A,Brand New
Shop on eBay,N/A,N/A,N/A,N/A,Brand New
Alien Romulus Custom Made Steelbook Case tylko do filmu (bez płyty) Nowe,Sprzedane  9 gru 2024,"175,90 zł",z: Stany Zjednoczone,"gameracks (589) 99,3%",Fabrycznie nowy
Konsola do gier Sony CUH-2215A PlayStation 4 Slim 500GB,Sprzedane  9 gru 2024,"531,27 zł",z: Stany Zjednoczone,"pawnegoods (5 815) 98,9%",Używany
Konsola PlayStation 4 Slim 1 TB JetBlack z kontrolerem i grami w idealnym stanie hj55,Sprzedane  9 gru 2024,"613,01 zł",z: Stany Zjednoczone,"hollywoodjunkys3 (5 226) 98,4%",Używany
Sony PlayStation 4 Slim / 5 kontrolerów / PS4 czarny / dobry stan / gry,Sprzedane  9 gru 2024,"531,11 zł",z: Stany Zjednoczone,scunnydee (48) 100%,Używany
Sony PlayStation 4 - Aparat - 2. generacji czarny CUH-ZEY2 - przetestowany i wyczyszczony,Sprzedane  9 gru 2024,"95,46 zł",z: Stany Zjednoczone,pushplayergames (48) 100%,Używany
Konsola do gier Sony PlayStation 4 Slim 500GB z kontrolerem - czarna,Sprzedane  9 gru 2024,"245,18 zł",z: Stany Zjednoczone,cv6161ranger (5 327) 100%,Tylko na części
PlayStation 4 Slim 1 TB PS4 I 10 GIER MEGA PAKIET! CZYSTE/PRZETESTOWANE! STATKI GRATIS 🔥,Sprzedane  9 gru 2024,"694,75 zł",z: Stany Zjednoczone,theincrediblebulk (1 884) 100%,Używany
Konsola Sony PlayStation 4 Slim CUH-2215B 1TB czarna z kontrolerem,Sprzedane  9 gru 2024,"613,01 zł",z: Stany Zjednoczone,"buyyourgadget (77) 98,6%",Używany
Konsola do gier Sony PlayStation 4 Slim 500GB z kontrolerem - czarna,Sprzedane  9 gru 2024,"404,61 zł",z: Stany Zjednoczone,"ctynelljr (464) 96,8%",Używany
Five Nights at Freddy's: The Core Collection - PlayStation 4 - tylko etui/bez gry,Sprzedane  9 gru 2024,"32,12 zł",z: Stany Zjednoczone,"kellcasellc (1 893) 99,6%",Fabrycznie nowy
Konsola Sony PlayStation 4 Slim z zasilaczem - 500 GB - czarna UŻYWANA *CZYTAJ*,Sprzedane  9 gru 2024,"384,18 zł",z: Stany Zjednoczone,"sellewing (3 614) 99,2%",Używany
"Konsola Sony PlayStation 4 Slim 500GB PS4 tylko przetestowana działa 11,50",Sprzedane  9 gru 2024,"413,60 zł",z: Stany Zjednoczone,"virtual_visions (2 283) 98,9%",Używany
Sony: Konsola PlayStation 4 Slim CUH-2015A (500GB) Z 2 kontrolerami 3 gry,Sprzedane  9 gru 2024,"735,62 zł",z: Stany Zjednoczone,"u219742 (838) 99,8%",Używany
Konsola PlayStation 4 500GB Star Wars Battlefront Edycja limitowana Pakiet 8E,Sprzedane  9 gru 2024,"1 086,73 zł",z: Stany Zjednoczone,"itembazaar (155 278) 98,7%",Używany
Konsola domowa Sony PlayStation 4 Pro 1 TB (CUH-7116B) - biała - w bardzo dobrym stanie +bezpłatna wysyłka+,Sprzedane  8 gru 2024,"873,30 zł",z: Wielka Brytania,om-five-star-deals (1 955) 100%,Używany
Aparat Sony CUH-ZEY2 PlayStation 4 V2 - BEZ podstawki,Sprzedane  9 gru 2024,"77,06 zł",z: Wielka Brytania,"jonngra5 (181) 93,3%",Używany
"Terraria (Sony PlayStation 4, 2014) PS4 *Bez płyty z grą* Tylko etui i instrukcja",Sprzedane  9 gru 2024,"35,19 zł",z: Stany Zjednoczone,dusfra57 (4 096) 100%,Używany
ORYGINALNE PUDEŁKO ZAMIENNE ETUI STARDEW VALLEY Sony PlayStation 4 PS4 *BEZ DYSKU*,Sprzedane  9 gru 2024,"50,17 zł",z: Stany Zjednoczone,bestdealsofusa (1 258) 100%,Używany
Eiyuden Chronicle Custom Made Steelbook Case na PS4 / PS5 / Xbox (bez gry) Nowe,Sprzedane  9 gru 2024,"175,90 zł",z: Stany Zjednoczone,"gameracks (589) 99,3%",Fabrycznie nowy
Konsola Sony PlayStation 4 tylko CUH-2015A na części lub tylko na naprawę!,Sprzedane  9 gru 2024,"179,83 zł",z: Stany Zjednoczone,"arejsco (8 434) 99,7%",Tylko na części
PlayStation 4 Slim Edition 1000GB limonkowy+czarny,Sprzedane  9 gru 2024,"510,88 zł",z: Stany Zjednoczone,newnameautoworks (12) 100%,Używany
Konsola Sony PlayStation 4 Pro 1 TB PS4 pakiet czarny z 2 kontrolerami i 1 grą,Sprzedane  9 gru 2024,"735,66 zł",z: Stany Zjednoczone,"jamminfulloflots (7 962) 99,6%",Używany
PS4 Sony Playstation Pro TYLKO PUDEŁKO z szybką wysyłką,Sprzedane  9 gru 2024,"113,02 zł",z: Wielka Brytania,"786safali (203) 90,9%",Używany
Retro-Bit Retroduo 8-bitowy i 16-bitowy retro system gier wideo V3.0,Sprzedane  9 gru 2024,"125,68 zł",z: Stany Zjednoczone,pelmcca-0 (29) 100%,Nowy (inny)
Sony PlayStation 4 Slim 1TB PS4 czarna konsola LOW Firmware 7.0- Bad Disc,Sprzedane  9 gru 2024,"486,35 zł",z: Stany Zjednoczone,"justgoodtech (1 771) 99,5%",Używany
Sony PlayStation 4 Pro Limited Edition SpiderMan 1 TB Czerwony ŚWIETNY STAN Z PUDEŁKIEM,Sprzedane  9 gru 2024,"1 144,32 zł",z: Stany Zjednoczone,"jrgamingdealz (256) 99,2%",Używany
Pilot multimedialny z obsługą PDP Bluetooth do PlayStation 4. otwarte pudełko,Sprzedane  9 gru 2024,"175,95 zł",z: Stany Zjednoczone,"2014xcess (71 057) 96,5%",Nowy (inny)
Sony PS4 PlayStation 4 Firmware 9.00 - 500GB wyczyszczone i przetestowane,Sprzedane  9 gru 2024,"694,79 zł",z: Stany Zjednoczone,"doubledogconsolerefurbs (176) 98,8%",Używany
Konsola do gier Sony PlayStation 4 Slim 500GB czarna z kontrolerem i kablami,Sprzedane  9 gru 2024,"257,48 zł",z: Stany Zjednoczone,"webuy376 (16 396) 97,8%",Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B *CZYTAJ*,Sprzedane  9 gru 2024,"155,84 zł",z: Stany Zjednoczone,"webuy376 (16 396) 97,8%",Tylko na części
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B,Sprzedane  9 gru 2024,"326,96 zł",z: Stany Zjednoczone,"webuy376 (16 396) 97,8%",Używany
Konsola Sony PlayStation 4 Slim 500GB PS4 Uncharted 4 gra wideo w pudełku czarna,Sprzedane  9 gru 2024,"551,70 zł",z: Stany Zjednoczone,salvoap (30 823) 100%,Używany
"Turtle Beach Recon 70X Biały zestaw słuchawkowy do gier do Xbox Series XS, Xbox One - Nowy!",Sprzedane  9 gru 2024,"154,07 zł",z: Wielka Brytania,"bargainsuk3 (1 680) 99,7%",Fabrycznie nowy
Konsola do gier Sony PlayStation 4 PS4 500GB z Destiny The Taken King,Sprzedane  9 gru 2024,"331,05 zł",z: Stany Zjednoczone,fishhead97 (471) 100%,Używany
Konsola Sony PlayStation 4 Slim 500GB z partią gier,Sprzedane  9 gru 2024,"653,92 zł",z: Stany Zjednoczone,racin-girl (91) 100%,Używany
Używany pakiet Sony PlayStation PSVR z kontrolerami ruchu i adapterem aparatu PS5 - PS4,Sprzedane  9 gru 2024,"418,92 zł",z: Stany Zjednoczone,italian_robin (877) 100%,Używany
Konsola Sony PlayStation 4 Pro 1TB CUH-7215B Z kamerą PlayStation CUH-ZEY2,Sprzedane  9 gru 2024,"500,66 zł",z: Stany Zjednoczone,"cha-ching30290 (2 526) 99,1%",Używany
Aparat Sony Playstation 4 do PS4 - nowy zapieczętowany,Sprzedane  9 gru 2024,"183,87 zł",z: Stany Zjednoczone,"ewavetc (1 668) 97,6%",Fabrycznie nowy
Aparat Sony Playstation do PS4 CUH-ZEY2 NOWY,Sprzedane  9 gru 2024,"198,59 zł",z: Stany Zjednoczone,"secondarymarket (29 624) 99,7%",Fabrycznie nowy
PlayStation 4 Slim 1tb Low Firmware (11.00) PRZECZYTAJ OPIS,Sprzedane  8 gru 2024,"408,70 zł",z: Stany Zjednoczone,"pablo7626 (177) 99,2%",Tylko na części
Kamera SONY PlayStation 4 PS4 VR CUH-ZEY1 Oficjalna oryginalna ze stojakiem OEM - W bardzo dobrym stanie,Sprzedane  8 gru 2024,"125,42 zł",z: Stany Zjednoczone,"jam-in-sd (1 689) 99,8%",Używany
TYLKO PUSTE PUDEŁKO Fortnite Playstation 4 PS4 1TB Konsola Pakiet Pobierz Prawie idealny,Sprzedane  8 gru 2024,"224,74 zł",z: Stany Zjednoczone,shredinajeep88 (463) 100%,Nowy (inny)
Sony PlayStation PS VR Game Camera Zestaw CUH-16003 z pudełkiem do PlayStation 4 F/S,Sprzedane  8 gru 2024,"590,69 zł",z: Japonia,"tokyo*collection (1 071) 95,2%",Używany
Rise Of The Ronin Custom Made Steelbook Case tylko PS5 / PS4 / Xbox (bez gry) Nowy,Sprzedane  8 gru 2024,"163,44 zł",z: Stany Zjednoczone,"gameracks (589) 99,3%",Fabrycznie nowy
Konsola Sony PlayStation 4 - 500 GB z różnymi grami (patrz opis),Sprzedane  8 gru 2024,"684,57 zł",z: Stany Zjednoczone,greengal784 (58) 100%,Używany
Konsola Sony PlayStation 4 Pro MONSTER HUNTER WORLD LIOLAEUS EDITION PS4 F/S,Sprzedane  8 gru 2024,"1 425,55 zł",z: Japonia,k-blawod (243) 100%,Używany
Konsola Sony PlayStation 4 Slim 1 TB kompletny system firmware PS4 9.60,Sprzedane  8 gru 2024,"694,79 zł",z: Stany Zjednoczone,archies_gameworks (1 597) 100%,Używany
Konsola do gier Sony PlayStation 4 500GB - czarna,Sprzedane  8 gru 2024,"286,09 zł",z: Stany Zjednoczone,febas_86 (57) 100%,Używany
"Pilot multimedialny z obsługą PDP Bluetooth do PlayStation 4, 5 + Vue PS4 PS5 PC",Sprzedane  8 gru 2024,"150,76 zł",z: Stany Zjednoczone,djinte-0 (421) 100%,Używany
Konsola do gier Sony PlayStation 4 Slim 500GB z 2 kontrolerami - czarna,Sprzedane  8 gru 2024,"490,44 zł",z: Stany Zjednoczone,bkexchange (110) 100%,Używany
Pionowy stojak uchwyt stacji dokującej do Sony Playstation PS4 Slim Console wspornik chłodzenia,Sprzedane  8 gru 2024,"35,70 zł",z: Chiny,topsom00c (323) 100%,Fabrycznie nowy
Bez gry - Battlefield 1 Box Art & Case Only (PS4),Sprzedane  8 gru 2024,"12,06 zł",z: Stany Zjednoczone,"cwcollectibles-more (1 140) 99,2%",Używany
SONY PlayStation VR PSVR w zestawie CUHJ-16003 PS4 Zestaw słuchawkowy do kamery wirtualnej rzeczywistości,Sprzedane  8 gru 2024,"465,51 zł",z: Japonia,offnet-mall.japan (281) 96%,Używany
Kontroler Sony PlayStation Dualshock 4 V2 - Magma Red (CUH-ZCT2G 11),Sprzedane  8 gru 2024,"125,68 zł",z: Stany Zjednoczone,chja_46469 (2) 100%,Używany
SONY PLAYSTATION 4 PS4 MODEL CUH1001A 500GB KONSOLA PAKIET KONTROLER I 4 GRY,Sprzedane  8 gru 2024,"510,83 zł",z: Stany Zjednoczone,"mushu_g10 (3 445) 96,2%",Używany
Konsola Sony PS4 PRO 1TB czarna - bez kontrolera,Sprzedane  8 gru 2024,"744,92 zł",z: Wielka Brytania,albr647 (538) 100%,Używany
PUSTE PUDEŁKO na konsolę Sony PlayStation 4 System PS4 Białe pudełko wewnętrzne - TYLKO PUDEŁKO -,Sprzedane  8 gru 2024,"130,70 zł",z: Stany Zjednoczone,"vibeirie (1 061) 98,3%",Nowy (inny)
"PlayStation 4 Slim - 500GB, czarny, świetny stan!",Sprzedane  8 gru 2024,"510,83 zł",z: Stany Zjednoczone,natheo_204 (183) 100%,Używany
Sony PlayStation 4 Pro 1TB PS4 CUH-7215B,Sprzedane  8 gru 2024,"735,62 zł",z: Stany Zjednoczone,ha_989012 (19) 100%,Używany
Tylko konsola Sony Playstation 4 Slim 500GB CUH-2215A (HE2055631),Sprzedane  8 gru 2024,"448,96 zł",z: Stany Zjednoczone,"hpjexpress2 (7 971) 99,8%",Używany
Shop on eBay,N/A,N/A,N/A,N/A,Brand New
Shop on eBay,N/A,N/A,N/A,N/A,Brand New
Sony PlayStation 4 Destiny: The Taken King Concole Fabrycznie nowy 43,Sprzedane  8 gru 2024,"408,70 zł",z: Stany Zjednoczone,"unitedgamesofamerica (6 200) 99,2%",Używany
Konsola i kable Sony PlayStation 4 PS4 (500GB) tylko CUH-1215A - przetestowane,Sprzedane  7 lis 2024,"404,61 zł",z: Stany Zjednoczone,orbitaqr (62) 100%,Używany
PDP Uniwersalny pilot multimedialny do PS4 TV Cable Box i odbiornika audio,Sprzedane  8 gru 2024,"95,51 zł",z: Stany Zjednoczone,"tmd0925 (157) 91,7%",Używany
Oryginalna konsola Sony PlayStation 4 500gb czarna,Sprzedane  8 gru 2024,"163,48 zł",z: Stany Zjednoczone,zacharey2234 (229) 100%,Tylko na części
Dying Light 2 Deluxe Steelbook Edition - Bez gry - Sony PlayStation Xbox,Sprzedane  8 gru 2024,"75,35 zł",z: Stany Zjednoczone,"greatwhite2eu (4 112) 99,9%",Nowy (inny)
PUSTE PUDEŁKO TYLKO dla systemu konsoli Sony PlayStation 4 PS4 z instrukcjami i wkładkami,Sprzedane  8 gru 2024,"131,96 zł",z: Stany Zjednoczone,thehollyspringspeddlers (13 104) 100%,Używany
PlayStation 4 Slim 500g czarny,Sprzedane  8 gru 2024,"459,79 zł",z: Stany Zjednoczone,lunarmothplants (114) 100%,Używany
Konsola Sony PlayStation 4 Pro Star Wars Battlefront II - Jet Black,Sprzedane  8 gru 2024,"408,66 zł",z: Stany Zjednoczone,rp_collectibles (35) 100%,Używany
Konsola PlayStation 4 Slim 250GB z kontrolerem + przewodami - przetestowana,Sprzedane  8 gru 2024,"388,27 zł",z: Stany Zjednoczone,warbourton (5 586) 100%,Używany
Sony PlayStation 4 Slim 1TB PS4 Black LOW Firmware 9.60 - Przycisk samoprzylepnego zasilania,Sprzedane  8 gru 2024,"445,48 zł",z: Stany Zjednoczone,"justgoodtech (1 771) 99,5%",Używany
Konsola Sony PlayStation 4 (PS4) Slim CUH-2215B 1 TB z contr/przewodami + Black Ops 3,Sprzedane  8 gru 2024,"531,31 zł",z: Stany Zjednoczone,"sweetthrifts (317) 98,5%",Używany
Konsola Sony PlayStation 4 Pro 2TB 500 Milion edycja limitowana - niebieska,Sprzedane  8 gru 2024,"1 696,11 zł",z: Stany Zjednoczone,"cencalshop93 (162) 92,3%",Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B-NIE ODCZYTUJE PŁYT-CZĘŚCI/NAPRAWA,Sprzedane  8 gru 2024,"367,79 zł",z: Stany Zjednoczone,"pitbullpickers (1 144) 99,4%",Tylko na części
Konsola Sony PlayStation 4 Slim 500GB - biały lodowiec - wszystkie przewody i 1 gra,Sprzedane  7 gru 2024,"488,05 zł",z: Wielka Brytania,pigoshs_retronic_emporium (3 669) 99%,Używany
Sony PlayStation 4 Slim 500 PS4 CUH-2215B,Sprzedane  7 gru 2024,"343,31 zł",z: Stany Zjednoczone,"joakijo-0 (1 725) 99,5%",Używany
PS4C - Konsola Sony PlayStation 4 Launch Edition 500GB Glacier White,Sprzedane  7 gru 2024,"444,26 zł",z: Stany Zjednoczone,"jsvgsales (6 150) 98,8%",Używany
Konsola PlayStation 4 Pro 1 TB Call of Duty: WWII Pakiet Bardzo dobry 9Z,Sprzedane  7 gru 2024,"817,40 zł",z: Stany Zjednoczone,choppers-10 (2 033) 100%,Nowy (inny)
Sony PlayStation 4 Pro 1TB PS4 CUH-7215B #2,Sprzedane  7 gru 2024,"613,01 zł",z: Stany Zjednoczone,"uag1mx (11 130) 99,5%",Używany
Konsola Sony PS4 PlayStation 4 Slim 500GB,Sprzedane  7 gru 2024,"549,70 zł",z: Stany Zjednoczone,jca130 (57) 100%,Używany
Sony PlayStation 4 Pro 1TB PS4 CUH-7215B (6) GRY,Sprzedane  7 gru 2024,"551,54 zł",z: Stany Zjednoczone,fcp25414 (26) 100%,Używany
Sony PlayStation 4 PS4 500GB - tylko konsola - działa z problemami ZOBACZ OPIS,Sprzedane  7 gru 2024,"347,40 zł",z: Stany Zjednoczone,"mikestorage (331) 98,5%",Używany
"Konsola Sony PlayStation 4 Slim 1 TB PS4 tylko czarna działająca, ale głośna dysk",Sprzedane  7 gru 2024,"408,70 zł",z: Stany Zjednoczone,"jayte-48 (21) 95,7%",Używany
Island Flight Simulator - Sony PlayStation 4 - tylko etui/bez gry,Sprzedane  7 gru 2024,"36,14 zł",z: Stany Zjednoczone,"kellcasellc (1 893) 99,6%",Fabrycznie nowy
Cyber Punk 2077 Custom Made Steelbook Case Tylko PS4 / PS5 / Xbox (bez płyty z grą) Nowe,Sprzedane  3 wrz 2024,"163,44 zł",z: Stany Zjednoczone,"gameracks (589) 99,3%",Fabrycznie nowy
Red Dead Redemption Custom Made Steelbook Case tylko PS4 / PS5 / Xbox (bez gry) Nowe,Sprzedane  9 lis 2024,"163,44 zł",z: Stany Zjednoczone,"gameracks (589) 99,3%",Fabrycznie nowy
Black Myth Wu Kong Custom Made Steelbook Case na PS4 / PS5 / Xbox (bez gry) Nowe,Sprzedane  22 sie 2024,"204,31 zł",z: Stany Zjednoczone,"gameracks (589) 99,3%",Fabrycznie nowy
PlayStation 4 PS4 Oficjalna oryginalna pusta zamiennik z recyklingu 14mm Disc Case,Sprzedane  7 gru 2024,"30,11 zł",z: Stany Zjednoczone,auctionbarn.media (82 887) 98%,Nowy (inny)
Pakiet Sony PlayStation 4 Slim 1 TB CUH-2115B przetestowany z 4 grami,Sprzedane  7 gru 2024,"521,05 zł",z: Stany Zjednoczone,dylan552 (101) 100%,Używany
Konsola Sony PlayStation 4 Slim 1TB PS4 czarna przetestowana - wymaga dodania oprogramowania,Sprzedane  7 gru 2024,"572,14 zł",z: Stany Zjednoczone,"ageles9100 (476) 98,8%",Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B Z kontrolerem i przewodami,Sprzedane  7 gru 2024,"531,27 zł",z: Stany Zjednoczone,wewearpieces1 (60) 100%,Używany
Konsola PlayStation 4 Slim 22 GRY MEGA PAKIET! CZYSTE/PRZETESTOWANE! 🔥,Sprzedane  7 gru 2024,"858,27 zł",z: Stany Zjednoczone,e.ferna-66 (116) 100%,Używany
Crash Bandicoot N. Sane Trilogy - PlayStation 4 - tylko etui/bez gry,Sprzedane  7 gru 2024,"27,65 zł",z: Stany Zjednoczone,dusfra57 (4 096) 100%,Używany
PXN K5 Pro klawiatura + mysz adapter / przełącznik do PS3 / PS4 XBOX-One,Sprzedane  7 gru 2024,"150,31 zł",z: Stany Zjednoczone,"scotties-warehouse-llc (22 684) 99,2%",Fabrycznie nowy
Konsola PS4 Slim Days of Play Limited Edition 1 TB w idealnym stanie bez śladów rzadka,Sprzedane  7 gru 2024,"1 232,97 zł",z: Wielka Brytania,miblun30 (127) 100%,Nowy (inny)
Aparat Sony PS4 oryginalny PlayStation 4 PSVR VR ze stojakiem,Sprzedane  1 cze 2024,"102,70 zł",z: Wielka Brytania,"gadget_gogo (6 722) 97,8%",Używany
PS4 Sony Playstation 4 Slim / PRO - TYLKO PUDEŁKO - SZYBKA WYSYŁKA - BEZ konsoli - 500gb 1 TB,Sprzedane  7 gru 2024,"153,86 zł",z: Wielka Brytania,the_vr_emporium (401) 100%,Używany
PlayStation 4 Slim W/ kabel zasilający bez kontrolera *Czytaj*,Sprzedane  7 gru 2024,"367,83 zł",z: Stany Zjednoczone,"yppnl2 (3 920) 99,5%",Używany
Konsola do gier Sony PlayStation 4 PS4 500GB biała CUH-2100AB02 Japonia nowa,Sprzedane  15 maj 2024,"1 364,69 zł",z: Japonia,"samuraisellercooljapanc.t (13 933) 99,6%",Fabrycznie nowy
Sony PlayStation 4 Slim 1TB PS4 czarna konsola przetestowane oprogramowanie układowe 12.00,Sprzedane  7 gru 2024,"527,22 zł",z: Stany Zjednoczone,"justgoodtech (1 771) 99,5%",Używany
PS4 Pro (bez pudełka) - plus 20 £ gier,Sprzedane  7 gru 2024,"821,98 zł",z: Wielka Brytania,omegas_emporium (183) 100%,Używany
Konsola do gier Sony PlayStation 4 Slim 500GB z kontrolerem - czarna,Sprzedane  7 gru 2024,"510,83 zł",z: Stany Zjednoczone,ace-exchange (261) 100%,Używany
TLOH Trails To Azure Custom Made Steelbook Case PS5 / PS4 / Xbox (bez płyty z grą) Nowe,Sprzedane  7 gru 2024,"175,90 zł",z: Stany Zjednoczone,"gameracks (589) 99,3%",Fabrycznie nowy
Trails From Zero Custom Made Steelbook Case PS3 / PS4 / PS5 / Xbox (bez płyty z grą) Nowe,Sprzedane  7 gru 2024,"150,81 zł",z: Stany Zjednoczone,"bbutl001 (4 440) 99,6%",Fabrycznie nowy
Ledwo używany - system Sony PlayStation VR do PlayStation 4,Sprzedane  5 gru 2024,"817,36 zł",z: Stany Zjednoczone,dupontschannel (950) 100%,Używany
Sony PlayStation 4 Slim 500GB PS4 czarna konsola testowana LOW Firmware 9.50,Sprzedane  7 gru 2024,"527,22 zł",z: Stany Zjednoczone,"justgoodtech (1 771) 99,5%",Używany
Knack - Sony PlayStation 4 - tylko etui/bez gry,Sprzedane  7 gru 2024,"24,08 zł",z: Stany Zjednoczone,"kellcasellc (1 893) 99,6%",Fabrycznie nowy
Sony PlayStation 4 Slim 500GB przetestowany z kontrolerem (patrz opis)Kable PS4,Sprzedane  7 gru 2024,"482,23 zł",z: Stany Zjednoczone,cax117 (2 387) 100%,Używany
Killzone Shadow Fall Playstation 4 PS4 Zamienne etui Gra wideo bez gry,Sprzedane  7 gru 2024,"14,98 zł",z: Stany Zjednoczone,proelectron67 (46) 100%,Używany
Lords Of The Fallen Custom Made Steelbook Case tylko PS4 / PS5 / Xbox (bez gry) Nowy,Sprzedane  7 gru 2024,"150,76 zł",z: Stany Zjednoczone,"gameracks (589) 99,3%",Fabrycznie nowy
"Elgato HD60X Gaming Capture Card - PS5 i PS4 Pro Xbox series X/S, Xbox1, Nintendo",Sprzedane  7 gru 2024,"457,22 zł",z: Wielka Brytania,swes4543 (260) 100%,Fabrycznie nowy
2x PS4 THUMSTAX Pro Aim Kontrol Dokładność Gaming Freek do Far Cry 6 UK,Sprzedane  7 gru 2024,"51,12 zł",z: Wielka Brytania,"thumstax (9 430) 95,5%",Fabrycznie nowy
⭐🪖Ghost Recon Breakpoint Gold Edition Tylko steelbook 🪖⭐,Sprzedane  7 gru 2024,"65,30 zł",z: Stany Zjednoczone,"greatwhite2eu (4 112) 99,9%",Nowy (inny)
Konsola do gier Sony PlayStation 4 - naprawa tylko czarnych części,Sprzedane  7 gru 2024,"163,48 zł",z: Stany Zjednoczone,westridgetraders585 (8 901) 100%,Tylko na części
Konsola do gier Sony PlayStation 4 Slim 500GB z kontrolerem - czarna,Sprzedane  7 gru 2024,"613,01 zł",z: Stany Zjednoczone,moel_gon_rvoxdyq (47) 100%,Używany
Little Nightmares 2 Custom Made Steelbook Case tylko PS4 / PS5 / Xbox (bez gry) Nowy,Sprzedane  7 gru 2024,"160,81 zł",z: Stany Zjednoczone,"gameracks (589) 99,3%",Fabrycznie nowy
Konsola PlayStation 4 Slim Edition 1000 GB czarna,Sprzedane  7 gru 2024,"613,05 zł",z: Stany Zjednoczone,calderonm412 (175) 100%,Używany
Alan Wake II SteelUp Etui kolekcjonerskie na PS4 / PS5 / Xbox (bez płyty) Fabrycznie nowe,Sprzedane  7 gru 2024,"150,76 zł",z: Stany Zjednoczone,"gameracks (589) 99,3%",Fabrycznie nowy
Sony PlayStation 4 Pro PS4 - 1 TB czarna konsola PS4 Z kontrolerem - SZYBKA WYSYŁKA,Sprzedane  7 gru 2024,"653,72 zł",z: Stany Zjednoczone,route95 (98) 100%,Używany
Konsola Sony PlayStation 4 Pro PS4 God of War 1 TB edycja limitowana z 2 nowymi grami,Sprzedane  7 gru 2024,"796,97 zł",z: Stany Zjednoczone,"eladorana48001 (1 468) 99,8%",Używany
Konsola Sony PlayStation 4 Slim 500 GB - czarna UŻYWANA (bez kontrolera),Sprzedane  7 gru 2024,"412,79 zł",z: Stany Zjednoczone,"sellewing (3 614) 99,2%",Używany
Shop on eBay,N/A,N/A,N/A,N/A,Brand New
Shop on eBay,N/A,N/A,N/A,N/A,Brand New
Konsola Sony PlayStation 4 Pro 1 TB CUH-7115B Z kontrolerem NISKI ODCZYT OPROGRAMOWANIA UKŁADOWEGO 8.5,Sprzedane  7 gru 2024,"1 019,67 zł",z: Stany Zjednoczone,"seekfirstthekingdom (126) 99,2%",Używany
Sony PlayStation 4 Pro PS4 2TB 500 milionów limitowana edycja Konsola System CIB,Sprzedane  7 gru 2024,"2 043,50 zł",z: Stany Zjednoczone,ptsien (703) 100%,Używany
